Date,Temperature,Fan,Fan(Units),Refrigerator,Fridge(Units),AirConditioner,AC(Units),Bulb,Bulb(Units),Television,TV(Units),Monitor,Monitor(Units),MotorPump,Motor(Units),Month,Units,Extra,TariffRate,ElectricityBill
2019-09-02,30.8,6.32,0.474,10.64,1.596,1.72,2.065,4.59,0.069,1.12,0.112,5.44,0.435,0.48,0.362,9,5.113,0.0,6.61,33.8
2019-09-03,27.2,4.6,0.345,11.82,1.773,0.65,0.782,3.91,0.059,2.2,0.22,4.75,0.38,0.26,0.197,9,3.754,0.0,6.61,24.81
2019-09-04,24.2,3.35,0.251,8.51,1.276,0.89,1.07,2.65,0.04,2.47,0.247,3.63,0.29,0.18,0.138,9,3.312,0.0,6.61,21.89
2019-09-05,29.1,7.31,0.549,10.38,1.557,1.37,1.646,4.31,0.065,1.69,0.169,5.41,0.433,0.36,0.272,9,4.69,0.0,6.61,31.0
2019-09-06,25.5,2.32,0.174,10.26,1.54,1.41,1.69,3.59,0.054,1.59,0.159,3.43,0.274,0.2,0.154,9,4.044,0.0,6.61,26.73
2019-09-07,25.8,3.73,0.28,10.38,1.557,0.58,0.697,5.76,0.086,4.27,0.427,1.59,0.127,0.36,0.27,9,3.444,0.0,6.61,22.76
2019-09-08,21.6,2.32,0.174,9.91,1.486,1.13,1.356,7.31,0.11,4.35,0.435,1.28,0.102,0.39,0.29,9,3.953,0.0,6.61,26.13
2019-09-09,30.5,4.75,0.356,11.5,1.725,1.99,2.383,2.71,0.041,2.44,0.244,3.12,0.25,0.32,0.241,9,5.24,0.0,6.61,34.64
2019-09-10,25.8,4.07,0.305,10.32,1.548,1.44,1.723,4.69,0.07,1.96,0.196,5.43,0.434,0.39,0.291,9,4.569,0.0,6.61,30.2
2019-09-11,24.0,2.09,0.157,11.93,1.79,0.59,0.703,5.26,0.079,1.56,0.156,3.4,0.272,0.27,0.203,9,3.36,0.0,6.61,22.21
2019-09-12,23.5,4.58,0.343,9.52,1.429,0.55,0.665,6.4,0.096,2.8,0.28,4.15,0.332,0.22,0.165,9,3.31,0.0,6.61,21.88
2019-09-13,30.8,6.66,0.499,8.19,1.229,1.91,2.292,5.31,0.08,2.18,0.218,4.06,0.325,0.44,0.33,9,4.972,0.0,6.61,32.86
2019-09-14,26.5,4.22,0.316,11.3,1.696,1.13,1.358,5.14,0.077,3.8,0.38,1.41,0.113,0.39,0.293,9,4.232,0.0,6.61,27.97
2019-09-15,29.0,7.25,0.544,10.42,1.563,0.72,0.865,4.5,0.068,3.71,0.371,1.18,0.095,0.22,0.163,9,3.668,0.0,6.61,24.25
2019-09-16,27.7,4.42,0.331,11.05,1.658,1.02,1.228,2.91,0.044,2.33,0.233,3.24,0.259,0.27,0.204,9,3.957,0.0,6.61,26.16
2019-09-17,24.2,2.65,0.199,8.74,1.311,0.7,0.843,3.55,0.053,1.1,0.11,4.19,0.335,0.29,0.216,9,3.067,0.0,6.61,20.27
2019-09-18,26.1,3.93,0.295,9.53,1.43,1.34,1.607,2.58,0.039,2.01,0.201,3.19,0.255,0.19,0.14,9,3.966,0.0,6.61,26.22
2019-09-19,28.0,4.3,0.322,10.26,1.54,1.38,1.654,4.23,0.063,2.92,0.292,3.15,0.252,0.19,0.144,9,4.267,0.0,6.61,28.2
2019-09-20,26.9,2.18,0.163,8.74,1.311,1.04,1.25,4.58,0.069,1.09,0.109,5.84,0.467,0.36,0.273,9,3.642,0.0,6.61,24.07
2019-09-21,25.1,3.19,0.239,8.31,1.246,0.67,0.804,2.51,0.038,2.37,0.237,1.52,0.121,0.23,0.17,9,2.855,0.0,6.61,18.87
2019-09-22,26.9,3.43,0.257,11.96,1.794,1.18,1.421,5.8,0.087,2.43,0.243,1.38,0.111,0.3,0.223,9,4.136,0.0,6.61,27.34
2019-09-23,26.8,2.31,0.173,8.02,1.203,1.17,1.405,4.57,0.069,1.82,0.182,4.47,0.358,0.27,0.199,9,3.587,0.0,6.61,23.71
2019-09-24,23.0,2.1,0.157,9.34,1.401,0.68,0.812,4.39,0.066,2.91,0.291,4.8,0.384,0.34,0.253,9,3.365,0.0,6.61,22.24
2019-09-25,31.1,5.89,0.442,9.57,1.436,1.62,1.942,2.39,0.036,1.36,0.136,5.39,0.431,0.4,0.302,9,4.725,0.0,6.61,31.23
2019-09-26,24.8,4.19,0.314,9.9,1.485,1.42,1.707,2.29,0.034,1.56,0.156,4.05,0.324,0.35,0.262,9,4.283,0.0,6.61,28.31
2019-09-27,28.6,9.96,0.747,8.96,1.344,1.37,1.649,5.32,0.08,1.45,0.145,4.2,0.336,0.32,0.242,9,4.543,0.0,6.61,30.03
2019-09-28,28.3,9.87,0.74,8.72,1.309,1.3,1.559,3.34,0.05,4.19,0.419,1.42,0.114,0.37,0.28,9,4.471,0.0,6.61,29.55
2019-09-29,27.0,5.33,0.4,11.22,1.682,1.37,1.64,2.24,0.034,4.08,0.408,1.14,0.091,0.27,0.199,9,4.454,0.0,6.61,29.44
2019-09-30,29.9,7.29,0.547,9.61,1.442,1.02,1.224,5.99,0.09,1.27,0.127,5.03,0.402,0.32,0.239,9,4.07,0.0,6.61,26.9
2019-10-01,26.8,2.53,0.19,8.63,1.295,1.45,1.739,5.52,0.083,2.81,0.281,5.97,0.478,0.22,0.163,10,4.23,0.0,6.77,28.64
2019-10-02,25.8,3.42,0.257,10.68,1.602,0.98,1.181,3.67,0.055,1.72,0.172,4.78,0.383,0.3,0.227,10,3.875,0.0,6.77,26.23
2019-10-03,24.7,2.65,0.198,9.89,1.483,1.05,1.264,4.28,0.064,1.42,0.142,5.23,0.418,0.18,0.132,10,3.702,0.0,6.77,25.06
2019-10-04,29.3,6.13,0.46,11.12,1.668,1.06,1.277,3.04,0.046,2.39,0.239,4.7,0.376,0.44,0.329,10,4.394,0.0,6.77,29.75
2019-10-05,29.5,8.41,0.631,10.44,1.566,0.99,1.186,2.53,0.038,2.78,0.278,1.42,0.114,0.38,0.285,10,4.097,0.0,6.77,27.74
2019-10-06,25.8,4.05,0.304,9.15,1.373,0.51,0.608,3.98,0.06,2.86,0.286,1.73,0.139,0.18,0.132,10,2.901,0.0,6.77,19.64
2019-10-07,27.8,4.34,0.325,11.77,1.765,0.67,0.809,3.89,0.058,1.18,0.118,4.88,0.39,0.3,0.222,10,3.689,0.0,6.77,24.97
2019-10-08,25.2,3.63,0.272,10.09,1.513,1.4,1.676,2.79,0.042,1.05,0.105,5.58,0.447,0.3,0.227,10,4.281,0.0,6.77,28.98
2019-10-09,24.1,5.56,0.417,10.39,1.558,1.31,1.572,3.72,0.056,2.5,0.25,5.74,0.459,0.3,0.226,10,4.539,0.0,6.77,30.73
2019-10-10,29.3,5.08,0.381,9.08,1.361,0.7,0.838,2.99,0.045,1.61,0.161,4.67,0.373,0.38,0.282,10,3.443,0.0,6.77,23.31
2019-10-11,27.6,3.71,0.278,10.46,1.569,0.58,0.698,2.35,0.035,1.34,0.134,4.55,0.364,0.22,0.164,10,3.243,0.0,6.77,21.96
2019-10-12,24.8,3.13,0.235,9.6,1.44,1.31,1.574,2.06,0.031,3.95,0.395,1.67,0.134,0.35,0.265,10,4.074,0.0,6.77,27.58
2019-10-13,28.4,9.6,0.72,8.08,1.212,0.65,0.785,5.54,0.083,3.38,0.338,1.56,0.125,0.4,0.299,10,3.561,0.0,6.77,24.11
2019-10-14,29.3,8.07,0.606,11.73,1.759,1.5,1.796,4.88,0.073,1.57,0.157,5.64,0.451,0.21,0.161,10,5.004,0.0,6.77,33.88
2019-10-15,28.8,5.39,0.404,11.59,1.738,0.76,0.907,2.88,0.043,1.28,0.128,5.58,0.446,0.35,0.263,10,3.929,0.0,6.77,26.6
2019-10-16,30.5,8.05,0.604,8.96,1.343,1.88,2.255,5.04,0.076,1.63,0.163,4.23,0.339,0.26,0.197,10,4.976,0.0,6.77,33.69
2019-10-17,32.1,9.86,0.739,10.58,1.587,1.97,2.361,3.21,0.048,2.56,0.256,5.3,0.424,0.41,0.306,10,5.722,0.0,6.77,38.74
2019-10-18,25.7,5.86,0.44,9.57,1.436,0.63,0.757,4.69,0.07,2.46,0.246,4.73,0.378,0.22,0.163,10,3.49,0.0,6.77,23.63
2019-10-19,28.4,7.03,0.527,9.25,1.387,0.93,1.113,4.58,0.069,4.24,0.424,1.23,0.099,0.32,0.241,10,3.859,0.0,6.77,26.13
2019-10-20,27.4,3.08,0.231,8.79,1.319,1.28,1.54,5.64,0.085,3.11,0.311,1.75,0.14,0.38,0.282,10,3.908,0.0,6.77,26.46
2019-10-21,29.0,9.08,0.681,8.73,1.31,1.46,1.748,3.51,0.053,1.68,0.168,3.19,0.255,0.35,0.259,10,4.473,0.0,6.77,30.28
2019-10-22,29.8,4.65,0.349,8.99,1.349,0.82,0.98,5.24,0.079,2.75,0.275,3.91,0.313,0.46,0.343,10,3.688,0.0,6.77,24.97
2019-10-23,30.3,9.14,0.686,11.06,1.659,1.57,1.888,4.76,0.071,2.89,0.289,5.05,0.404,0.3,0.225,10,5.221,0.0,6.77,35.35
2019-10-24,32.5,7.0,0.525,10.58,1.587,1.76,2.106,2.48,0.037,1.62,0.162,5.41,0.433,0.46,0.344,10,5.195,0.0,6.77,35.17
2019-10-25,30.6,4.82,0.362,11.81,1.771,1.66,1.997,4.65,0.07,2.5,0.25,5.44,0.435,0.48,0.363,10,5.248,0.0,6.77,35.53
2019-10-26,23.7,3.25,0.244,11.43,1.715,0.63,0.758,6.82,0.102,4.23,0.423,1.68,0.134,0.23,0.171,10,3.547,0.0,6.77,24.01
2019-10-27,26.2,5.49,0.412,8.68,1.301,0.55,0.664,4.87,0.073,3.43,0.343,1.85,0.148,0.26,0.194,10,3.135,0.0,6.77,21.22
2019-10-28,30.2,5.01,0.376,11.35,1.702,1.77,2.129,2.76,0.041,2.44,0.244,4.53,0.363,0.38,0.286,10,5.141,0.0,6.77,34.8
2019-10-29,26.2,3.84,0.288,11.31,1.697,1.33,1.595,4.84,0.073,1.21,0.121,5.52,0.441,0.32,0.243,10,4.459,0.0,6.77,30.19
2019-10-30,32.4,8.18,0.614,9.45,1.418,1.94,2.328,4.9,0.074,1.23,0.123,4.22,0.338,0.47,0.349,10,5.242,0.0,6.77,35.49
2019-10-31,28.8,4.28,0.321,11.85,1.777,1.18,1.415,4.53,0.068,1.54,0.154,3.75,0.3,0.48,0.362,10,4.397,0.0,6.77,29.77
2019-11-01,26.6,3.19,0.239,11.1,1.665,0.89,1.072,2.56,0.038,1.02,0.102,4.63,0.371,0.39,0.296,11,3.783,0.0,7.12,26.93
2019-11-02,26.9,3.48,0.261,9.43,1.414,0.84,1.013,4.08,0.061,3.32,0.332,1.88,0.15,0.29,0.215,11,3.446,0.0,7.12,24.54
2019-11-03,30.9,7.05,0.528,8.55,1.283,1.99,2.39,3.0,0.045,2.22,0.222,1.66,0.133,0.38,0.284,11,4.885,0.0,7.12,34.78
2019-11-04,25.6,3.66,0.275,9.69,1.453,1.29,1.542,2.78,0.042,2.64,0.264,4.95,0.396,0.27,0.2,11,4.171,0.0,7.12,29.7
2019-11-05,30.2,6.75,0.506,9.03,1.354,1.88,2.251,4.05,0.061,1.64,0.164,4.79,0.383,0.5,0.374,11,5.093,0.0,7.12,36.26
2019-11-06,25.5,3.74,0.281,11.68,1.752,0.85,1.014,2.22,0.033,1.41,0.141,4.26,0.34,0.22,0.165,11,3.727,0.0,7.12,26.54
2019-11-07,27.5,2.0,0.15,11.66,1.749,1.34,1.613,4.97,0.075,1.34,0.134,3.36,0.269,0.19,0.139,11,4.128,0.0,7.12,29.39
2019-11-08,29.0,8.34,0.626,11.72,1.757,0.93,1.117,2.48,0.037,2.02,0.202,4.05,0.324,0.31,0.234,11,4.297,0.0,7.12,30.59
2019-11-09,28.5,7.73,0.58,10.87,1.631,0.61,0.733,2.14,0.032,4.98,0.498,1.23,0.099,0.22,0.162,11,3.735,0.0,7.12,26.59
2019-11-10,28.9,5.14,0.385,8.16,1.223,0.89,1.07,5.21,0.078,3.02,0.302,1.44,0.116,0.4,0.302,11,3.477,0.0,7.12,24.76
2019-11-11,29.5,7.05,0.529,11.45,1.717,1.37,1.639,2.04,0.031,2.56,0.256,4.38,0.351,0.5,0.372,11,4.894,0.0,7.12,34.85
2019-11-12,26.9,3.93,0.295,11.95,1.792,1.25,1.505,2.99,0.045,2.08,0.208,5.98,0.478,0.37,0.275,11,4.599,0.0,7.12,32.74
2019-11-13,28.4,4.58,0.344,10.83,1.624,0.85,1.015,2.03,0.03,1.81,0.181,3.7,0.296,0.45,0.334,11,3.824,0.0,7.12,27.23
2019-11-14,30.7,6.02,0.452,11.31,1.697,1.5,1.8,3.23,0.048,1.48,0.148,3.7,0.296,0.22,0.165,11,4.607,0.0,7.12,32.8
2019-11-15,27.1,2.75,0.206,10.22,1.533,0.79,0.95,3.67,0.055,1.75,0.175,5.63,0.45,0.38,0.284,11,3.653,0.0,7.12,26.01
2019-11-16,30.2,6.96,0.522,9.32,1.398,1.55,1.864,5.81,0.087,2.18,0.218,1.3,0.104,0.29,0.217,11,4.41,0.0,7.12,31.4
2019-11-17,24.6,3.28,0.246,8.66,1.299,1.28,1.54,2.49,0.037,3.9,0.39,1.12,0.09,0.19,0.14,11,3.742,0.0,7.12,26.64
2019-11-18,26.7,5.64,0.423,8.76,1.314,1.32,1.586,4.18,0.063,1.16,0.116,5.87,0.469,0.23,0.17,11,4.14,0.0,7.12,29.48
2019-11-19,25.7,5.44,0.408,8.68,1.301,1.35,1.625,2.05,0.031,2.02,0.202,5.31,0.425,0.39,0.289,11,4.28,0.0,7.12,30.47
2019-11-20,28.7,9.46,0.709,11.28,1.692,1.39,1.666,2.8,0.042,1.57,0.157,3.87,0.309,0.31,0.235,11,4.81,0.0,7.12,34.25
2019-11-21,28.9,6.36,0.477,10.18,1.527,0.66,0.792,4.76,0.071,1.34,0.134,3.93,0.314,0.35,0.263,11,3.578,0.0,7.12,25.48
2019-11-22,26.7,5.19,0.389,10.96,1.644,1.15,1.375,2.62,0.039,2.09,0.209,3.26,0.261,0.26,0.193,11,4.11,0.0,7.12,29.26
2019-11-23,26.3,3.65,0.274,8.16,1.224,0.77,0.929,5.82,0.087,4.86,0.486,1.35,0.108,0.18,0.135,11,3.243,0.0,7.12,23.09
2019-11-24,29.5,5.07,0.381,9.57,1.435,1.45,1.737,2.56,0.038,4.29,0.429,1.11,0.089,0.49,0.371,11,4.48,0.0,7.12,31.9
2019-11-25,28.2,6.29,0.472,11.1,1.665,0.84,1.011,4.51,0.068,1.38,0.138,3.44,0.275,0.48,0.361,11,3.99,0.0,7.12,28.41
2019-11-26,30.4,9.51,0.713,11.55,1.732,1.81,2.175,5.23,0.078,1.14,0.114,4.0,0.32,0.29,0.221,11,5.354,0.0,7.12,38.12
2019-11-27,25.6,4.54,0.341,9.42,1.414,0.65,0.778,4.39,0.066,2.63,0.263,4.15,0.332,0.2,0.15,11,3.343,0.0,7.12,23.8
2019-11-28,33.2,5.18,0.389,8.95,1.342,1.65,1.98,4.57,0.069,2.2,0.22,5.09,0.407,0.31,0.232,11,4.638,0.0,7.12,33.02
2019-11-29,29.7,8.94,0.671,8.82,1.322,0.97,1.163,5.2,0.078,1.36,0.136,3.33,0.266,0.47,0.349,11,3.985,0.0,7.12,28.37
2019-11-30,29.0,6.06,0.454,10.74,1.61,0.53,0.63,4.76,0.071,2.95,0.295,1.06,0.084,0.38,0.287,11,3.433,0.0,7.12,24.44
2019-12-01,22.5,2.96,0.222,9.55,1.432,0.58,0.697,4.59,0.069,2.89,0.289,1.09,0.087,0.38,0.285,12,3.081,0.0,6.18,19.04
2019-12-02,21.9,2.02,0.152,9.94,1.49,0.62,0.748,5.23,0.078,2.85,0.285,3.49,0.279,0.39,0.294,12,3.327,0.0,6.18,20.56
2019-12-03,18.8,2.82,0.212,10.97,1.645,1.05,1.256,7.54,0.113,2.11,0.211,4.6,0.368,0.21,0.161,12,3.966,0.0,6.18,24.51
2019-12-04,20.7,2.66,0.2,11.67,1.75,0.83,0.993,5.49,0.082,2.52,0.252,4.02,0.321,0.39,0.292,12,3.891,0.0,6.18,24.05
2019-12-05,20.1,4.95,0.371,10.39,1.558,1.38,1.657,4.2,0.063,1.51,0.151,4.4,0.352,0.22,0.167,12,4.32,0.0,6.18,26.7
2019-12-06,19.6,4.98,0.373,11.68,1.752,0.92,1.109,5.37,0.081,2.92,0.292,4.33,0.347,0.28,0.212,12,4.165,0.0,6.18,25.74
2019-12-07,22.7,3.41,0.255,11.64,1.746,1.07,1.283,7.05,0.106,4.44,0.444,1.34,0.107,0.27,0.202,12,4.143,0.0,6.18,25.6
2019-12-08,21.2,5.39,0.405,9.45,1.418,1.29,1.553,7.76,0.116,3.87,0.387,1.74,0.139,0.36,0.266,12,4.284,0.0,6.18,26.48
2019-12-09,21.5,5.38,0.404,9.58,1.437,0.55,0.662,5.61,0.084,2.35,0.235,4.35,0.348,0.34,0.257,12,3.426,0.0,6.18,21.17
2019-12-10,19.5,3.43,0.257,10.54,1.581,0.69,0.824,7.0,0.105,2.09,0.209,3.61,0.289,0.24,0.178,12,3.443,0.0,6.18,21.28
2019-12-11,21.2,4.99,0.375,9.93,1.49,0.72,0.859,7.87,0.118,2.43,0.243,5.87,0.47,0.27,0.201,12,3.755,0.0,6.18,23.21
2019-12-12,24.2,3.9,0.293,11.59,1.739,1.03,1.23,4.83,0.072,1.5,0.15,4.34,0.347,0.2,0.149,12,3.98,0.0,6.18,24.6
2019-12-13,18.3,2.82,0.212,8.0,1.201,0.54,0.647,7.91,0.119,1.48,0.148,4.99,0.399,0.36,0.272,12,2.998,0.0,6.18,18.53
2019-12-14,18.8,4.2,0.315,8.61,1.292,1.23,1.474,6.4,0.096,4.19,0.419,1.77,0.142,0.39,0.296,12,4.034,0.0,6.18,24.93
2019-12-15,23.5,4.29,0.322,9.37,1.405,1.15,1.378,4.27,0.064,4.69,0.469,1.12,0.09,0.25,0.184,12,3.912,0.0,6.18,24.18
2019-12-16,21.1,5.26,0.395,10.39,1.558,0.89,1.072,5.89,0.088,2.71,0.271,4.02,0.322,0.37,0.278,12,3.984,0.0,6.18,24.62
2019-12-17,20.9,2.35,0.176,11.11,1.666,1.35,1.617,4.73,0.071,1.86,0.186,3.5,0.28,0.33,0.249,12,4.246,0.0,6.18,26.24
2019-12-18,22.5,4.14,0.311,10.54,1.581,0.7,0.836,4.85,0.073,1.08,0.108,3.97,0.317,0.3,0.224,12,3.45,0.0,6.18,21.32
2019-12-19,19.4,5.43,0.407,10.67,1.6,0.94,1.122,7.81,0.117,2.44,0.244,5.79,0.463,0.29,0.219,12,4.173,0.0,6.18,25.79
2019-12-20,22.6,3.04,0.228,8.21,1.232,1.23,1.471,4.49,0.067,1.61,0.161,4.6,0.368,0.3,0.225,12,3.751,0.0,6.18,23.18
2019-12-21,21.6,4.4,0.33,8.67,1.3,0.88,1.056,6.47,0.097,4.91,0.491,1.73,0.138,0.38,0.287,12,3.698,0.0,6.18,22.85
2019-12-22,20.7,5.05,0.379,10.37,1.555,0.69,0.83,6.67,0.1,3.87,0.387,1.6,0.128,0.28,0.212,12,3.591,0.0,6.18,22.19
2019-12-23,19.8,4.11,0.309,9.34,1.401,1.02,1.223,4.79,0.072,2.61,0.261,3.56,0.285,0.19,0.142,12,3.692,0.0,6.18,22.82
2019-12-24,24.2,3.74,0.281,10.63,1.595,0.94,1.125,3.11,0.047,2.12,0.212,4.04,0.323,0.38,0.288,12,3.871,0.0,6.18,23.92
2019-12-25,22.2,5.69,0.427,10.01,1.501,0.83,0.993,6.95,0.104,1.07,0.107,4.42,0.354,0.25,0.186,12,3.673,0.0,6.18,22.7
2019-12-26,19.2,5.68,0.426,8.05,1.207,1.05,1.263,6.96,0.104,1.97,0.197,3.26,0.26,0.39,0.295,12,3.754,0.0,6.18,23.2
2019-12-27,19.5,4.07,0.305,10.46,1.569,0.74,0.884,5.93,0.089,1.86,0.186,3.22,0.258,0.19,0.146,12,3.436,0.0,6.18,21.23
2019-12-28,24.2,5.35,0.401,8.96,1.344,0.69,0.834,4.02,0.06,4.31,0.431,1.06,0.085,0.3,0.227,12,3.382,0.0,6.18,20.9
2019-12-29,20.7,2.48,0.186,8.15,1.222,0.55,0.663,7.34,0.11,2.35,0.235,1.05,0.084,0.27,0.203,12,2.703,0.0,6.18,16.7
2019-12-30,23.2,5.38,0.403,9.05,1.357,0.92,1.106,4.16,0.062,1.9,0.19,4.73,0.379,0.3,0.226,12,3.724,0.0,6.18,23.01
2019-12-31,20.3,3.33,0.25,9.26,1.389,0.61,0.728,5.47,0.082,1.2,0.12,5.3,0.424,0.39,0.294,12,3.287,0.0,6.18,20.31
2020-01-01,21.0,5.88,0.441,11.46,1.719,1.1,1.321,6.8,0.102,1.57,0.157,4.89,0.391,0.27,0.206,1,4.338,0.0,6.33,27.46
2020-01-02,20.9,3.93,0.295,11.03,1.655,0.78,0.938,5.27,0.079,2.85,0.285,3.17,0.253,0.28,0.211,1,3.716,0.0,6.33,23.52
2020-01-03,24.3,5.65,0.424,10.44,1.566,1.05,1.256,3.0,0.045,1.69,0.169,5.56,0.444,0.3,0.224,1,4.128,0.0,6.33,26.13
2020-01-04,20.5,4.06,0.304,8.4,1.26,0.52,0.619,7.85,0.118,3.13,0.313,1.6,0.128,0.19,0.141,1,2.884,0.0,6.33,18.26
2020-01-05,23.8,4.73,0.355,11.73,1.76,1.08,1.291,4.5,0.068,3.75,0.375,1.77,0.141,0.26,0.198,1,4.186,0.0,6.33,26.5
2020-01-06,24.4,5.52,0.414,10.59,1.589,1.4,1.679,4.49,0.067,1.26,0.126,3.93,0.314,0.22,0.162,1,4.353,0.0,6.33,27.55
2020-01-07,22.1,5.64,0.423,11.04,1.656,1.18,1.412,5.2,0.078,1.37,0.137,5.27,0.422,0.28,0.209,1,4.336,0.0,6.33,27.45
2020-01-08,24.7,2.9,0.218,10.47,1.57,0.54,0.648,3.3,0.05,1.94,0.194,3.44,0.276,0.4,0.297,1,3.252,0.0,6.33,20.59
2020-01-09,19.9,2.84,0.213,8.52,1.278,0.7,0.844,7.08,0.106,1.85,0.185,4.7,0.376,0.17,0.131,1,3.133,0.0,6.33,19.83
2020-01-10,22.6,2.14,0.16,9.78,1.467,1.32,1.58,7.54,0.113,1.17,0.117,4.62,0.369,0.38,0.285,1,4.093,0.0,6.33,25.91
2020-01-11,21.4,3.55,0.266,11.32,1.698,0.63,0.76,7.74,0.116,4.25,0.425,1.94,0.155,0.33,0.244,1,3.666,0.0,6.33,23.21
2020-01-12,22.1,3.45,0.259,11.75,1.763,0.78,0.931,5.33,0.08,4.1,0.41,1.77,0.141,0.38,0.288,1,3.872,0.0,6.33,24.51
2020-01-13,22.2,2.82,0.211,11.19,1.679,1.24,1.486,4.26,0.064,1.77,0.177,3.85,0.308,0.24,0.18,1,4.106,0.0,6.33,25.99
2020-01-14,24.1,5.93,0.445,10.57,1.586,1.22,1.461,5.91,0.089,1.75,0.175,5.41,0.432,0.27,0.202,1,4.391,0.0,6.33,27.8
2020-01-15,23.1,5.48,0.411,8.72,1.308,1.45,1.737,4.88,0.073,1.65,0.165,5.27,0.421,0.26,0.195,1,4.312,0.0,6.33,27.29
2020-01-16,18.6,4.43,0.332,9.78,1.467,1.24,1.491,4.91,0.074,1.12,0.112,3.9,0.312,0.28,0.209,1,3.997,0.0,6.33,25.3
2020-01-17,24.5,2.67,0.2,9.42,1.413,0.9,1.08,2.23,0.033,2.17,0.217,5.65,0.452,0.2,0.154,1,3.549,0.0,6.33,22.47
2020-01-18,25.1,4.39,0.329,10.66,1.599,0.92,1.103,4.8,0.072,3.23,0.323,1.5,0.12,0.17,0.129,1,3.676,0.0,6.33,23.27
2020-01-19,24.0,4.77,0.358,10.65,1.597,0.54,0.646,3.47,0.052,4.94,0.494,1.42,0.114,0.29,0.214,1,3.474,0.0,6.33,21.99
2020-01-20,23.3,5.64,0.423,10.87,1.63,1.08,1.298,7.19,0.108,2.73,0.273,4.37,0.35,0.28,0.209,1,4.292,0.0,6.33,27.17
2020-01-21,19.9,3.54,0.266,11.87,1.78,1.2,1.437,4.33,0.065,2.73,0.273,4.44,0.355,0.19,0.139,1,4.315,0.0,6.33,27.31
2020-01-22,23.9,4.2,0.315,9.67,1.45,1.38,1.653,4.82,0.072,2.65,0.265,4.67,0.374,0.18,0.137,1,4.267,0.0,6.33,27.01
2020-01-23,21.9,5.89,0.442,10.05,1.508,0.79,0.949,5.88,0.088,2.72,0.272,3.91,0.313,0.21,0.161,1,3.732,0.0,6.33,23.62
2020-01-24,23.3,2.52,0.189,9.19,1.379,1.28,1.536,5.89,0.088,1.45,0.145,3.5,0.28,0.25,0.185,1,3.802,0.0,6.33,24.07
2020-01-25,21.2,5.76,0.432,9.37,1.406,1.49,1.786,5.94,0.089,2.54,0.254,1.89,0.151,0.28,0.207,1,4.325,0.0,6.33,27.38
2020-01-26,19.0,4.84,0.363,11.93,1.79,0.55,0.66,4.39,0.066,4.16,0.416,1.28,0.103,0.21,0.159,1,3.557,0.0,6.33,22.52
2020-01-27,20.7,2.16,0.162,8.09,1.213,1.27,1.529,4.54,0.068,1.94,0.194,4.82,0.385,0.27,0.201,1,3.753,0.0,6.33,23.76
2020-01-28,20.4,2.11,0.158,11.13,1.67,0.51,0.613,7.05,0.106,2.79,0.279,4.3,0.344,0.29,0.22,1,3.389,0.0,6.33,21.45
2020-01-29,24.7,3.91,0.293,9.56,1.434,1.39,1.665,5.58,0.084,1.67,0.167,4.85,0.388,0.38,0.287,1,4.317,0.0,6.33,27.33
2020-01-30,22.7,5.85,0.439,10.04,1.505,0.95,1.143,5.11,0.077,2.92,0.292,3.43,0.274,0.3,0.228,1,3.958,0.0,6.33,25.05
2020-01-31,18.9,3.13,0.235,9.12,1.367,0.9,1.086,8.0,0.12,1.11,0.111,4.74,0.379,0.19,0.142,1,3.44,0.0,6.33,21.78
2020-02-01,24.1,2.62,0.196,9.76,1.464,1.01,1.213,3.04,0.046,2.95,0.295,1.09,0.087,0.24,0.18,2,3.48,0.0,6.57,22.86
2020-02-02,24.8,5.87,0.44,11.78,1.767,0.83,1.002,4.28,0.064,4.73,0.473,1.01,0.08,0.36,0.267,2,4.094,0.0,6.57,26.9
2020-02-03,21.2,5.79,0.435,8.37,1.255,0.66,0.794,7.84,0.118,2.08,0.208,3.04,0.243,0.23,0.172,2,3.224,0.0,6.57,21.18
2020-02-04,21.6,3.8,0.285,10.77,1.616,1.23,1.48,7.98,0.12,1.58,0.158,4.61,0.369,0.29,0.219,2,4.246,0.0,6.57,27.9
2020-02-05,23.1,3.62,0.272,8.68,1.301,1.48,1.773,7.41,0.111,2.0,0.2,4.81,0.385,0.22,0.167,2,4.208,0.0,6.57,27.65
2020-02-06,25.3,4.18,0.313,10.78,1.617,1.02,1.218,5.96,0.089,2.22,0.222,4.11,0.329,0.35,0.261,2,4.05,0.0,6.57,26.61
2020-02-07,19.9,2.68,0.201,9.54,1.431,0.85,1.016,5.73,0.086,2.56,0.256,4.45,0.356,0.35,0.264,2,3.611,0.0,6.57,23.72
2020-02-08,23.1,4.31,0.323,9.37,1.405,1.31,1.572,4.95,0.074,2.67,0.267,1.5,0.12,0.23,0.172,2,3.935,0.0,6.57,25.85
2020-02-09,20.6,2.04,0.153,10.59,1.589,1.01,1.213,5.78,0.087,4.9,0.49,1.57,0.126,0.37,0.276,2,3.934,0.0,6.57,25.85
2020-02-10,24.4,2.56,0.192,10.28,1.542,1.37,1.642,4.33,0.065,2.44,0.244,4.12,0.329,0.19,0.143,2,4.156,0.0,6.57,27.3
2020-02-11,24.7,3.83,0.287,9.58,1.437,1.37,1.64,2.98,0.045,2.93,0.293,5.87,0.47,0.23,0.17,2,4.343,0.0,6.57,28.53
